id_student,total_clicks,avg_clicks_per_day,active_days,first_activity,last_activity,activity_span
520750,173,2.703125,6,-18,22,40
520751,517,3.059171597633136,33,-5,60,65
520824,309,3.0,19,-15,62,77
520836,734,2.40655737704918,81,5,234,229
520854,16,2.6666666666666665,1,-18,-18,0
520857,1536,5.818181818181818,36,-18,58,76
520873,462,3.5538461538461537,16,-12,15,27
520891,3498,2.696993060909792,188,-18,249,267
520962,2382,3.1973154362416105,122,-18,238,256
520972,1666,5.825174825174825,79,-9,239,248
521032,584,2.5172413793103448,28,-17,45,62
521051,553,2.6586538461538463,64,-17,229,246
521069,152,3.3043478260869565,8,-1,8,9
521081,1013,3.06969696969697,61,-9,256,265
521096,3274,3.475583864118896,143,-5,235,240
521109,719,2.7030075187969924,36,-4,121,125
521115,3330,2.736236647493837,183,-1,269,270
521153,188,2.5405405405405403,11,-9,128,137
521160,1522,2.037483266398929,99,-16,235,251
521164,385,3.7745098039215685,14,2,227,225
521249,18,3.0,1,-18,-18,0
521255,1506,2.94140625,78,-8,225,233
521292,536,2.576923076923077,45,-11,241,252
521297,2252,2.8434343434343434,168,-18,240,258
521329,2270,3.096862210095498,95,-10,266,276
521341,2277,2.6323699421965316,173,-10,258,268
521350,75,3.0,5,-12,31,43
521377,228,2.8860759493670884,17,-4,97,101
521394,1952,3.8199608610567513,89,-9,227,236
521404,828,2.1068702290076335,66,-16,239,255
521430,6783,5.205679201841903,159,-9,235,244
521496,1,1.0,1,10,10,0
521509,176,1.7959183673469388,26,1,242,241
521526,1051,3.3050314465408803,39,-18,222,240
521541,881,3.4822134387351777,40,-16,131,147
521542,13,2.1666666666666665,2,-5,6,11
521590,2685,3.8193456614509245,130,-10,262,272
521601,69,2.090909090909091,10,-17,16,33
521614,3247,3.180215475024486,201,-18,241,259
521631,682,2.978165938864629,39,-3,228,231
521644,600,4.444444444444445,23,18,240,222
521666,1,1.0,1,178,178,0
521671,7,1.4,1,17,17,0
521703,531,3.298136645962733,19,-17,23,40
521709,393,2.440993788819876,36,22,226,204
521742,2088,2.247578040904198,169,-16,237,253
521755,1130,2.4301075268817205,64,-15,71,86
521764,1099,3.069832402234637,62,-9,232,241
521788,210,1.826086956521739,21,2,178,176
521895,144,1.92,19,-10,239,249
521903,502,2.448780487804878,48,-3,223,226
521957,267,2.007518796992481,40,-10,140,150
522004,232,5.155555555555556,12,-17,108,125
522007,3801,4.294915254237288,120,-9,259,268
522023,505,3.2371794871794872,13,0,61,61
522082,4052,3.4662104362703166,169,-18,254,272
522087,389,2.261627906976744,34,-9,219,228
522090,180,2.6470588235294117,12,8,226,218
522129,117,2.7209302325581395,8,10,65,55
522189,1297,3.2835443037974685,64,-9,238,247
522205,397,2.0255102040816326,35,-14,138,152
522249,751,2.5371621621621623,66,3,223,220
522257,8431,3.1318722139673105,239,-18,263,281
522302,3,1.0,1,17,17,0
522312,1956,2.4267990074441688,163,-18,261,279
522363,1896,3.511111111111111,76,-10,159,169
522373,501,2.1319148936170214,53,-8,230,238
522381,917,3.3837638376383765,74,-9,236,245
522383,550,2.5700934579439254,52,-1,178,179
522426,1515,2.994071146245059,106,-10,264,274
522428,4,1.0,1,-15,-15,0
522433,3234,4.300531914893617,89,-7,141,148
522434,1162,2.3665987780040734,108,-10,263,273
522441,294,1.9864864864864864,26,-4,261,265
522443,375,2.314814814814815,32,-2,261,263
522446,7359,4.7878985035784,205,-10,262,272
522473,1730,2.243839169909209,122,-18,256,274
522478,205,2.3295454545454546,12,-9,23,32
522479,14,1.2727272727272727,4,-9,3,12
522482,212,2.409090909090909,16,-19,52,71
522484,1216,3.3966480446927374,58,1,240,239
522512,10,1.6666666666666667,2,1,3,2
522525,5502,4.359746434231379,231,-18,266,284
522529,1271,2.7630434782608697,91,-10,264,274
522534,600,3.870967741935484,25,-9,123,132
522538,443,1.861344537815126,54,-16,109,125
522561,717,4.748344370860927,24,16,228,212
522572,1239,2.0146341463414634,88,-11,236,247
522622,21,2.1,2,96,207,111
522645,264,3.3846153846153846,20,7,231,224
522650,42,1.5555555555555556,7,-5,18,23
522654,773,2.551155115511551,80,-3,240,243
522682,54,1.8,14,-18,69,87
522690,214,2.3516483516483517,18,-18,11,29
522708,310,3.8271604938271606,17,-18,265,283
522714,1573,2.2312056737588652,134,-8,268,276
522718,2507,3.9730586370839935,110,-18,238,256
522731,299,2.411290322580645,22,-15,260,275
522739,9,1.2857142857142858,3,-5,139,144
522740,1165,4.314814814814815,42,2,232,230
522743,2951,3.0675675675675675,153,-18,239,257
522754,301,3.1030927835051547,31,-18,268,286
522777,883,1.8747346072186837,84,-3,258,261
522792,2914,3.129967776584318,139,-4,264,268
522840,998,2.257918552036199,75,6,229,223
522850,7209,4.9376712328767125,193,0,238,238
522859,3746,3.955649419218585,137,-18,228,246
522862,323,2.963302752293578,21,9,103,94
522878,979,3.003067484662577,51,-1,215,216
522881,112,1.8983050847457628,8,-13,25,38
522889,629,2.355805243445693,45,-10,250,260
522891,770,2.610169491525424,72,-10,244,254
522894,1707,2.6383307573415764,131,-10,255,265
522899,1561,2.6412859560067683,109,-10,262,272
522923,2185,2.7658227848101267,99,-15,234,249
522924,416,3.1755725190839694,28,-18,114,132
522994,740,4.484848484848484,43,-11,235,246
523012,901,2.697604790419162,98,-9,237,246
523017,2691,4.4405940594059405,112,-17,269,286
523021,383,2.6971830985915495,35,-9,124,133
523047,78,1.625,12,-15,163,178
523061,1658,3.668141592920354,78,-17,228,245
523079,843,3.157303370786517,75,-16,241,257
523132,1248,3.5254237288135593,75,18,255,237
523142,1371,4.727586206896552,35,-1,222,223
523156,8,2.0,1,4,4,0
523169,1008,4.3076923076923075,64,-8,234,242
523239,423,2.858108108108108,29,-15,122,137
523247,909,2.7134328358208957,66,-9,229,238
523248,609,4.319148936170213,41,-17,225,242
523249,2522,3.6871345029239766,83,-8,256,264
523271,93,2.90625,6,-11,15,26
523275,768,2.909090909090909,43,-18,105,123
523331,7,1.75,1,13,13,0
523334,344,2.2933333333333334,27,-18,108,126
523335,1549,3.3528138528138527,80,-18,233,251
523392,1220,2.717149220489978,72,-10,218,228
523419,3,1.5,1,19,19,0
523427,56,2.5454545454545454,5,-6,125,131
523466,656,1.772972972972973,86,-8,244,252
523545,440,2.9139072847682117,37,-7,265,272
523583,288,2.013986013986014,16,-1,85,86
523589,771,4.145161290322581,13,-18,10,28
523596,357,3.1043478260869564,19,8,213,205
523599,190,2.878787878787879,15,-18,264,282
523630,556,2.2601626016260163,33,-9,226,235
523632,43,1.9545454545454546,6,-2,45,47
523655,258,1.8832116788321167,29,9,268,259
523672,401,2.43030303030303,35,3,226,223
523680,8254,5.634129692832764,158,-18,249,267
523700,3164,4.077319587628866,100,-18,187,205
523710,272,3.9420289855072466,12,-13,28,41
523757,54,1.588235294117647,14,-10,46,56
523762,1128,2.2650602409638556,139,-25,220,245
523777,5,5.0,1,3,3,0
523803,326,2.546875,32,-9,248,257
523804,142,3.55,6,3,60,57
523817,63,2.25,8,12,33,21
523831,538,5.0754716981132075,20,-9,153,162
523833,5361,3.5085078534031413,193,-18,229,247
523834,178,3.2363636363636363,12,-18,45,63
523841,1085,3.466453674121406,68,-16,149,165
523857,2544,2.23943661971831,156,-18,249,267
523872,3134,4.293150684931507,128,-18,263,281
523875,5257,4.543647363872083,178,-10,268,278
523905,1539,3.2955032119914347,103,-9,248,257
523928,2190,3.3282674772036476,129,-10,264,274
523940,6784,4.774102744546094,193,-18,233,251
523944,2930,3.455188679245283,173,-18,268,286
523966,792,2.8905109489051095,71,-4,225,229
523971,1159,4.308550185873606,48,2,236,234
523978,1172,3.150537634408602,90,-4,233,237
524019,488,3.168831168831169,29,-18,67,85
524020,106,1.9272727272727272,11,-9,23,32
524043,328,3.0943396226415096,26,-9,249,258
524076,22,2.2,2,18,33,15
524101,1613,5.505119453924915,60,-7,86,93
524109,264,2.3783783783783785,21,-16,198,214
524128,3947,3.6648096564531105,138,-18,241,259
524137,3379,2.5066765578635013,181,-16,239,255
524160,3760,2.9375,220,-12,235,247
524170,244,3.436619718309859,12,-12,63,75
524171,2,1.0,1,1,1,0
524175,1082,2.6584766584766584,65,-3,225,228
524227,1410,3.6246786632390746,76,-18,222,240
524232,181,3.232142857142857,11,-18,17,35
524261,2038,2.37806301050175,99,-16,165,181
524276,195,3.305084745762712,7,17,67,50
524290,811,2.221917808219178,117,-9,234,243
524295,2290,4.1560798548094375,78,-18,228,246
524296,1199,3.2231182795698925,72,-18,238,256
524361,1921,3.4927272727272727,105,-18,236,254
524369,686,1.7411167512690355,94,-9,231,240
524374,96,1.8461538461538463,11,-15,24,39
524377,2594,3.825958702064897,89,-18,223,241
524378,3770,2.8113348247576435,150,-10,240,250
524379,365,3.2589285714285716,15,-17,13,30
524384,1477,3.4348837209302325,54,1,93,92
524386,295,2.9797979797979797,17,-14,67,81
524396,1223,2.2732342007434942,149,-16,240,256
524407,2962,3.521997621878716,110,-18,261,279
524427,864,2.8051948051948052,62,-24,240,264
524431,838,3.6120689655172415,32,-17,128,145
524452,2115,4.519230769230769,102,3,239,236
524466,2283,4.659183673469387,71,-16,230,246
524496,111,3.264705882352941,5,10,29,19
524575,1521,2.1666666666666665,119,-16,255,271
524598,4,1.3333333333333333,2,-3,5,8
524631,1053,5.571428571428571,23,-10,165,175
524711,247,1.6689189189189189,47,-17,234,251
524731,32,1.391304347826087,9,-2,25,27
524769,36,1.5,4,10,44,34
524790,6532,4.679083094555874,240,-1,264,265
524791,1180,2.7699530516431925,56,-18,234,252
524825,1460,3.8421052631578947,34,1,222,221
524827,673,2.78099173553719,30,-18,51,69
524845,4658,4.4659635666347075,141,-18,266,284
524851,51,1.6451612903225807,6,-18,30,48
524938,2725,4.049034175334324,122,-18,242,260
524968,18,1.6363636363636365,2,-4,-2,2
524974,1863,3.274165202108963,69,2,243,241
524984,16,2.0,1,-11,-11,0
524996,431,3.0785714285714287,23,-18,47,65
525027,129,2.3454545454545452,12,-3,44,47
525060,182,3.9565217391304346,12,-18,-5,13
525066,1966,2.573298429319372,124,-16,156,172
525068,475,1.9153225806451613,68,-22,253,275
525128,184,2.1149425287356323,10,-1,60,61
525189,67,1.8611111111111112,13,-7,108,115
525217,1785,4.385749385749386,84,-13,254,267
525246,1714,3.512295081967213,143,-4,235,239
525332,1257,3.5308988764044944,58,2,170,168
525412,4529,4.216945996275605,148,-17,229,246
525456,1159,2.6340909090909093,97,-18,257,275
525469,1175,3.5498489425981874,49,-11,222,233
525472,1154,2.109689213893967,111,-18,235,253
525490,2490,4.122516556291391,85,-18,88,106
525501,2099,2.9274755927475593,142,-8,239,247
525512,1767,3.8,67,-6,239,245
525520,970,2.61455525606469,56,-2,236,238
525523,75,2.142857142857143,4,-14,23,37
525557,79,2.925925925925926,4,-18,11,29
525596,33,1.8333333333333333,2,-14,-12,2
525624,4474,4.173507462686567,132,-17,236,253
525625,1603,2.8727598566308243,90,-18,252,270
525632,3499,3.9007803790412487,131,-18,233,251
525635,690,2.5650557620817844,54,-17,221,238
525679,119,2.4285714285714284,12,-5,226,231
525683,5072,5.525054466230936,166,-6,240,246
525700,4848,4.046744574290484,146,-12,229,241
525703,1822,5.235632183908046,79,-4,265,269
525749,3445,3.54788877445932,237,-11,240,251
525762,340,2.7419354838709675,31,-12,130,142
525800,183,2.231707317073171,24,-18,37,55
525820,1442,2.4194630872483223,132,-14,238,252
525832,2836,3.2227272727272727,139,-17,240,257
525869,38,2.111111111111111,5,-2,18,20
525870,756,2.1,75,-22,260,282
525874,397,2.5448717948717947,16,7,42,35
525877,274,2.424778761061947,29,4,199,195
525885,505,2.8055555555555554,41,-8,261,269
525942,1902,2.830357142857143,121,-4,219,223
525974,2595,3.4010484927916123,138,-10,252,262
526051,5681,4.026222537207654,197,-13,240,253
526060,58,1.4146341463414633,5,6,32,26
526068,1025,2.074898785425101,111,-16,234,250
526073,1679,3.235067437379576,90,-17,234,251
526088,102,2.2666666666666666,11,-3,130,133
526098,676,1.9651162790697674,58,-18,106,124
526124,108,2.347826086956522,12,-10,39,49
526132,100,1.639344262295082,14,36,154,118
526151,2885,3.4427207637231505,121,-18,234,252
526158,555,2.2023809523809526,31,-17,237,254
526175,192,2.526315789473684,19,-17,147,164
526177,168,1.826086956521739,29,-3,206,209
526200,725,2.810077519379845,71,-9,145,154
526235,951,3.7738095238095237,43,-11,225,236
526242,1333,2.244107744107744,88,-10,234,244
526285,290,2.457627118644068,30,-2,193,195
526303,3293,4.480272108843537,86,-18,237,255
526352,906,2.9320388349514563,65,-21,255,276
526356,11,2.2,4,-17,-6,11
526370,532,2.6733668341708543,66,-9,227,236
526392,67,1.7179487179487178,11,1,40,39
526417,6689,4.134116192830655,166,-18,234,252
526426,75,1.875,6,-13,13,26
526441,570,3.184357541899441,49,-12,240,252
526506,408,2.8732394366197185,26,-8,79,87
526527,458,2.710059171597633,29,-18,83,101
526547,151,3.0816326530612246,7,-18,30,48
526549,2181,3.329770992366412,111,-17,229,246
526551,3820,4.504716981132075,114,-11,221,232
526559,2442,4.32212389380531,88,-7,222,229
526564,3121,4.2005383580080755,117,-18,211,229
526589,2413,4.248239436619718,66,-5,222,227
526601,4067,3.6119005328596803,163,-13,266,279
526659,338,2.0864197530864197,17,-18,14,32
526679,2326,2.45877378435518,204,-18,258,276
526699,165,2.26027397260274,11,-13,42,55
526721,4114,3.486440677966102,207,-18,268,286
526741,827,3.4747899159663866,58,-3,244,247
526761,1263,2.653361344537815,76,-17,229,246
526810,801,2.9448529411764706,52,-10,130,140
526818,3042,4.105263157894737,101,-18,237,255
526819,4196,4.646733111849391,119,-11,269,280
526821,1657,4.2378516624040925,52,-5,231,236
526876,1546,2.826325411334552,81,-18,228,246
526896,3207,3.172106824925816,175,-18,237,255
526912,1255,2.5,107,-13,235,248
526927,2891,3.0592592592592593,144,-18,240,258
526980,1219,4.5315985130111525,27,-18,222,240
527020,233,1.9098360655737705,31,-8,229,237
527039,214,3.0140845070422535,23,0,143,143
527081,431,2.5808383233532934,23,-13,10,23
527100,914,3.449056603773585,64,-24,242,266
527102,202,1.7413793103448276,27,-9,103,112
527148,2930,5.1223776223776225,60,-15,260,275
527164,6074,5.143099068585944,209,-9,239,248
527225,3174,4.095483870967742,97,-18,236,254
527227,1117,3.247093023255814,58,-5,228,233
527242,1226,2.5020408163265304,112,-18,118,136
527306,686,2.8230452674897117,63,-16,233,249
527313,53,1.5588235294117647,10,17,54,37
527323,792,2.2,66,-4,226,230
527343,30,1.6666666666666667,6,-2,65,67
527382,46,2.1904761904761907,5,-5,33,38
527393,815,2.5955414012738856,68,-9,261,270
527400,848,3.623931623931624,44,-9,106,115
527427,329,2.316901408450704,41,-5,260,265
527494,3930,4.102296450939457,167,-17,267,284
527505,54,2.8421052631578947,1,14,14,0
527533,484,1.8403041825095057,23,-16,54,70
527538,677,4.312101910828026,22,1,240,239
527565,1041,3.704626334519573,49,-15,171,186
527574,3312,2.585480093676815,187,-18,243,261
527580,1014,2.2993197278911564,98,-10,255,265
527601,453,4.044642857142857,14,-17,96,113
527619,2017,4.228511530398323,65,-18,100,118
527622,3455,2.5687732342007434,177,-18,221,239
527636,441,2.5941176470588236,49,-4,152,156
527659,63,2.739130434782609,3,19,51,32
527685,2076,5.088235294117647,64,3,185,182
527713,5358,4.016491754122939,139,-18,268,286
527742,278,2.673076923076923,20,2,229,227
527744,1808,4.588832487309645,57,-18,60,78
527747,855,3.1433823529411766,49,-16,114,130
527751,1046,2.1046277665995974,67,-3,225,228
527771,957,3.9221311475409837,36,-18,34,52
527775,132,2.4444444444444446,4,-5,47,52
527789,80,2.2857142857142856,6,2,44,42
527799,1071,1.9796672828096118,119,-6,267,273
527801,607,2.9754901960784315,61,-24,267,291
527826,6765,4.019607843137255,169,-18,241,259
527886,960,2.4427480916030535,87,-5,240,245
527917,2854,2.3983193277310924,189,-16,228,244
527927,2727,5.155009451795841,64,-16,116,132
527954,684,2.1714285714285713,64,-18,261,279
527958,366,3.128205128205128,33,-1,173,174
527964,912,2.8860759493670884,46,-11,236,247
527980,1597,2.8365896980461813,101,2,234,232
527991,815,3.326530612244898,38,-18,165,183
528021,1391,3.9183098591549297,56,-11,262,273
528023,312,3.8518518518518516,23,-11,137,148
528034,1062,3.2378048780487805,87,-7,221,228
528056,43,3.3076923076923075,2,7,17,10
528066,1953,3.8294117647058825,82,-13,240,253
528071,67,2.9130434782608696,7,-14,-5,9
528075,3339,4.081907090464548,127,-2,222,224
528083,1869,3.910041841004184,101,-12,254,266
528161,264,2.4,22,-8,226,234
528175,803,2.549206349206349,56,-25,83,108
528184,2641,2.728305785123967,161,-14,235,249
528204,33,1.736842105263158,4,6,12,6
528220,294,3.161290322580645,15,2,100,98
528250,512,1.9768339768339769,59,-9,239,248
528261,941,2.940625,73,-9,236,245
528264,91,3.5,3,12,18,6
528270,1951,3.633147113594041,71,-17,140,157
528271,749,5.388489208633094,27,4,81,77
528290,564,3.016042780748663,30,-18,50,68
528302,39,2.4375,5,3,26,23
528330,9,9.0,1,-6,-6,0
528351,4410,4.298245614035087,132,-18,224,242
528353,1197,3.5,62,-7,228,235
528363,1167,3.206043956043956,69,-25,145,170
528420,661,2.9641255605381165,19,-9,75,84
528424,923,2.755223880597015,44,-1,128,129
528432,417,2.329608938547486,52,-9,243,252
528464,251,2.485148514851485,14,18,241,223
528467,935,2.3375,110,-18,234,252
528506,2253,3.3427299703264093,131,-18,267,285
528509,4988,4.866341463414634,105,-18,234,252
528515,1055,4.341563786008231,53,-15,226,241
528517,3007,3.8600770218228497,113,-13,230,243
528535,304,3.3043478260869565,34,-18,199,217
528538,366,2.595744680851064,34,-18,181,199
528551,1945,2.443467336683417,110,-13,236,249
528559,2095,3.7079646017699117,74,-6,264,270
528642,134,2.2333333333333334,15,-8,14,22
528649,391,2.341317365269461,32,3,227,224
528662,3029,4.389855072463768,70,-5,142,147
528698,1991,4.105154639175257,84,-9,235,244
528699,461,1.897119341563786,53,-18,187,205
528700,216,2.297872340425532,15,-18,2,20
528702,660,2.3076923076923075,47,-9,133,142
528713,1364,2.4357142857142855,106,-16,232,248
528734,6687,5.207943925233645,120,-1,225,226
528782,831,3.9571428571428573,14,-12,25,37
528822,24,1.8461538461538463,2,2,3,1
528846,5401,3.6030687124749834,209,-10,240,250
528892,1307,1.9954198473282443,122,-18,261,279
528904,1278,2.6134969325153374,111,-9,240,249
528918,60,1.875,6,1,27,26
528923,1401,2.6584440227703983,86,-15,126,141
528961,31,1.9375,3,-3,8,11
528971,2119,2.119,176,-18,248,266
528992,2928,4.19484240687679,102,-5,222,227
528996,43,1.5925925925925926,6,-13,16,29
529000,28,1.75,3,-7,4,11
529025,4245,2.7982860909690177,145,-18,240,258
