id_student,avg_score,max_score,min_score,total_assessments,avg_days_submitted,banked_count
495320,77.4,83.0,70.0,5,134.2,0
495324,59.0,59.0,59.0,1,11.0,0
495429,88.75,94.0,80.0,4,94.75,0
495438,60.875,92.0,30.0,8,124.5,0
495449,84.27272727272727,100.0,67.0,11,121.0909090909091,0
495489,71.66666666666667,100.0,57.0,3,62.0,0
495493,83.85714285714286,100.0,50.0,7,118.14285714285714,0
495509,81.72727272727273,100.0,67.0,11,122.63636363636364,0
495522,85.66666666666667,100.0,67.0,3,63.333333333333336,0
495615,74.14285714285714,90.0,64.0,7,114.42857142857143,0
495618,79.33333333333333,90.0,67.0,6,53.166666666666664,0
495621,48.3,74.0,25.0,10,153.5,0
495625,68.45454545454545,100.0,20.0,11,119.0909090909091,0
495674,43.0,43.0,43.0,1,10.0,0
495734,61.833333333333336,77.0,46.0,12,107.25,0
495856,92.72727272727273,100.0,85.0,11,114.18181818181819,0
495876,80.0,80.0,80.0,1,49.0,0
495879,80.11111111111111,100.0,58.0,9,140.44444444444446,0
495881,79.83333333333333,94.0,60.0,6,106.0,0
495887,89.75,92.0,88.0,4,94.75,0
495903,62.5,80.0,35.0,4,56.25,0
495913,69.875,100.0,54.0,8,133.25,0
495948,71.57142857142857,89.0,56.0,7,76.14285714285714,0
495976,93.33333333333333,100.0,75.0,9,149.11111111111111,0
496041,77.72727272727273,90.0,60.0,11,115.0,0
496070,67.27272727272727,80.0,55.0,11,114.27272727272727,0
496091,78.0,78.0,78.0,1,18.0,0
496108,52.666666666666664,83.0,8.0,6,71.16666666666667,0
496154,57.6,75.0,42.0,5,69.4,0
496185,47.0,47.0,47.0,1,22.0,0
496217,54.5,78.0,40.0,4,39.25,0
496220,75.3,100.0,34.0,10,119.0,0
496243,76.2,100.0,64.0,5,60.6,0
496315,58.5,89.0,12.0,4,-1.0,4
496334,84.77777777777777,100.0,64.0,9,101.77777777777777,0
496355,86.0,95.0,67.0,6,132.0,0
496381,83.6,100.0,58.0,5,107.8,0
496442,69.72727272727273,100.0,52.0,11,122.63636363636364,0
496470,85.58333333333333,97.0,72.0,12,151.16666666666666,0
496491,87.16666666666667,100.0,72.0,12,117.16666666666667,0
496493,66.0,80.0,52.0,2,39.5,0
496530,70.0,98.0,50.0,4,54.25,0
496542,49.75,80.0,8.0,8,68.5,0
496561,82.0,94.0,64.0,5,45.8,0
496564,86.35714285714286,93.0,76.0,14,117.57142857142857,0
496590,61.8,72.0,47.0,5,133.4,0
496601,70.64285714285714,97.0,30.0,14,118.78571428571429,0
496657,68.0,68.0,68.0,1,19.0,0
496671,70.66666666666667,88.0,34.0,12,167.41666666666666,0
496674,41.0,42.0,40.0,2,37.0,0
496764,88.8,100.0,60.0,10,120.8,0
496801,53.666666666666664,70.0,29.0,9,150.22222222222223,0
496845,83.375,100.0,63.0,8,126.125,0
496916,84.71428571428571,99.0,62.0,7,115.85714285714286,0
496978,86.11111111111111,100.0,75.0,9,144.11111111111111,0
497074,80.35714285714286,100.0,48.0,14,133.07142857142858,0
497080,33.5,40.0,27.0,2,110.0,0
497084,74.4,100.0,56.0,5,98.4,0
497088,84.57142857142857,100.0,61.0,7,106.0,0
497102,74.58333333333333,93.0,62.0,12,116.75,0
497130,85.9090909090909,100.0,71.0,11,120.27272727272727,0
497180,79.63636363636364,96.0,66.0,11,133.0909090909091,0
497190,78.66666666666667,100.0,58.0,9,193.88888888888889,0
497211,87.91666666666667,98.0,76.0,12,102.5,0
497226,69.57142857142857,83.0,50.0,7,169.28571428571428,0
497229,69.0,69.0,69.0,1,25.0,0
497278,80.5,100.0,60.0,10,149.5,0
497280,73.11111111111111,80.0,60.0,9,117.77777777777777,0
497349,88.0,90.0,86.0,3,-1.0,3
497361,86.66666666666667,95.0,80.0,3,68.33333333333333,0
497410,88.66666666666667,99.0,72.0,12,165.41666666666666,0
497415,76.0,83.0,62.0,12,174.5,0
497468,68.63636363636364,100.0,55.0,11,114.18181818181819,0
497475,58.666666666666664,85.0,9.0,9,53.666666666666664,0
497536,33.0,33.0,33.0,1,21.0,0
497580,87.0,94.0,80.0,4,90.0,0
497584,34.0,34.0,34.0,1,33.0,0
497590,67.42857142857143,83.0,51.0,7,127.42857142857143,0
497619,87.33333333333333,100.0,72.0,3,98.33333333333333,0
497632,75.8,100.0,40.0,10,79.6,5
497793,82.3,100.0,60.0,10,106.3,0
497809,26.0,26.0,26.0,1,33.0,0
497855,77.75,96.0,59.0,4,50.75,0
497872,62.0,62.0,62.0,1,12.0,0
497897,59.0,80.0,42.0,6,73.5,0
497955,82.33333333333333,89.0,72.0,3,40.666666666666664,0
497989,40.0,40.0,40.0,1,15.0,0
497994,74.8,82.0,62.0,5,47.4,4
498006,83.33333333333333,98.0,44.0,12,160.91666666666666,0
498031,91.75,98.0,86.0,12,113.58333333333333,0
498043,87.0,90.0,81.0,3,40.333333333333336,0
498065,87.63636363636364,100.0,75.0,11,113.36363636363636,0
498131,88.9090909090909,100.0,63.0,11,113.72727272727273,0
498138,50.666666666666664,69.0,34.0,9,128.33333333333334,0
498175,72.625,100.0,60.0,8,110.125,0
498236,61.44444444444444,94.0,25.0,9,133.11111111111111,0
498266,84.5,96.0,75.0,12,94.08333333333333,0
498269,69.25,86.0,44.0,12,116.16666666666667,0
498296,66.6,80.0,50.0,10,112.0,0
498320,77.66666666666667,100.0,34.0,12,104.83333333333333,0
498363,56.11764705882353,92.0,21.0,17,105.11764705882354,0
498371,50.0,50.0,50.0,1,16.0,0
498432,58.285714285714285,92.0,36.0,7,62.57142857142857,0
498442,90.5,100.0,85.0,12,139.5,0
498455,47.625,80.0,20.0,8,96.625,0
498459,97.44444444444444,100.0,92.0,9,130.22222222222223,0
498527,78.0,95.0,42.0,14,118.28571428571429,0
498543,65.25,80.0,51.0,8,141.5,0
498554,83.0,92.0,64.0,12,108.33333333333333,0
498564,35.0,35.0,35.0,1,58.0,0
498578,68.16666666666667,86.0,44.0,12,135.66666666666666,0
498582,72.66666666666667,75.0,69.0,3,50.333333333333336,0
498602,84.0,84.0,84.0,1,32.0,0
498635,91.9090909090909,100.0,82.0,11,122.0,0
498636,66.0,68.0,62.0,6,26.333333333333332,3
498702,62.0,62.0,62.0,1,56.0,0
498741,41.111111111111114,69.0,10.0,9,127.22222222222223,0
498755,55.72727272727273,80.0,40.0,11,122.45454545454545,0
498793,62.75,92.0,44.0,4,71.5,0
498821,83.33333333333333,90.0,76.0,6,125.0,0
498828,79.05555555555556,98.0,62.0,18,111.22222222222223,0
498835,69.92857142857143,92.0,23.0,14,118.07142857142857,0
498841,67.83333333333333,100.0,46.0,6,94.16666666666667,0
498857,73.0,77.0,68.0,5,114.2,0
498892,70.0,72.0,68.0,2,32.5,0
498898,76.44444444444444,94.0,29.0,9,71.88888888888889,0
498905,41.0,41.0,41.0,1,25.0,0
498967,75.77777777777777,100.0,58.0,9,111.88888888888889,0
498972,67.0,86.0,48.0,2,33.0,0
498980,36.2,54.0,23.0,5,85.2,0
499006,80.625,100.0,60.0,8,150.375,0
499027,82.36363636363636,100.0,50.0,11,115.72727272727273,0
499056,82.78571428571429,97.0,56.0,14,118.92857142857143,0
499067,68.28571428571429,100.0,45.0,7,79.85714285714286,0
499118,84.0,100.0,62.0,11,114.36363636363636,0
499187,95.0,100.0,75.0,9,157.66666666666666,0
499244,64.0,74.0,58.0,4,33.0,0
499246,56.357142857142854,83.0,40.0,14,117.64285714285714,0
499354,86.08333333333333,93.0,79.0,12,161.25,0
499372,71.0,93.0,51.0,12,139.25,0
499380,94.9090909090909,100.0,85.0,11,112.81818181818181,0
499386,54.166666666666664,82.0,34.0,12,133.5,3
499387,71.0,100.0,52.0,11,113.63636363636364,0
499392,37.0,37.0,37.0,1,24.0,0
499400,87.0,96.0,78.0,4,94.25,0
499404,75.16666666666667,86.0,60.0,12,182.08333333333334,0
499420,91.4,100.0,85.0,5,140.0,0
499446,87.22222222222223,100.0,60.0,9,161.33333333333334,0
499469,86.0,86.0,86.0,1,24.0,0
499483,81.33333333333333,100.0,40.0,9,106.11111111111111,0
499511,86.36363636363636,100.0,63.0,11,113.54545454545455,0
499557,81.42857142857143,94.0,60.0,14,118.21428571428571,0
499564,83.66666666666667,93.0,68.0,12,111.83333333333333,0
499624,80.71428571428571,100.0,68.0,7,82.0,0
499683,33.0,33.0,33.0,1,21.0,0
499703,94.88888888888889,100.0,85.0,9,132.33333333333334,0
499790,64.0,100.0,48.0,5,108.6,0
499813,92.42857142857143,100.0,80.0,21,120.9047619047619,0
499819,70.6,100.0,45.0,5,106.2,0
499822,81.5,100.0,63.0,2,41.0,0
499848,42.2,56.0,30.0,5,140.2,0
499865,83.5,85.0,80.0,4,55.5,0
499881,63.5,81.0,48.0,4,99.5,0
499891,73.63636363636364,100.0,51.0,11,115.36363636363636,0
499993,82.66666666666667,96.0,67.0,12,100.75,0
500006,57.55555555555556,86.0,18.0,18,113.16666666666667,0
500016,82.2,100.0,71.0,10,120.6,0
500067,92.0,98.0,86.0,2,-1.0,2
500068,89.16666666666667,96.0,80.0,12,119.33333333333333,0
500099,66.0,74.0,58.0,2,35.0,0
500112,80.22222222222223,100.0,60.0,9,165.88888888888889,0
500113,75.4,85.0,62.0,5,121.0,0
500135,62.77777777777778,80.0,20.0,9,107.33333333333333,0
500136,81.76923076923077,97.0,44.0,13,112.61538461538461,0
500137,90.0,90.0,90.0,1,18.0,0
500189,70.85714285714286,98.0,28.0,14,115.92857142857143,0
500230,90.25,97.0,79.0,12,117.58333333333333,0
500279,57.0,57.0,57.0,1,12.0,0
500283,50.857142857142854,77.0,25.0,7,127.14285714285714,0
500395,73.66666666666667,80.0,68.0,3,36.333333333333336,0
500440,75.5,81.0,70.0,2,51.0,0
500459,46.285714285714285,72.0,22.0,14,118.21428571428571,0
500502,58.2,100.0,39.0,5,104.8,0
500507,79.25,100.0,69.0,8,90.25,0
500522,29.2,44.0,9.0,5,66.8,0
500552,92.0,100.0,80.0,11,122.0909090909091,0
500581,88.57142857142857,100.0,80.0,7,132.28571428571428,0
500585,51.333333333333336,60.0,40.0,6,71.66666666666667,0
500597,50.888888888888886,77.0,24.0,9,129.77777777777777,0
500618,79.75,91.0,64.0,12,166.58333333333334,0
500652,69.25,86.0,46.0,12,105.58333333333333,0
500659,62.2,80.0,39.0,5,62.2,0
500668,80.3,100.0,60.0,10,107.7,0
500707,65.14285714285714,80.0,45.0,7,61.42857142857143,0
500719,77.0,80.0,71.0,3,40.666666666666664,0
500720,81.25,100.0,65.0,8,163.0,0
500766,88.14285714285714,100.0,77.0,14,116.35714285714286,0
500772,63.916666666666664,92.0,42.0,12,105.83333333333333,0
500779,86.75,98.0,79.0,4,102.5,0
500791,80.72727272727273,100.0,60.0,11,115.18181818181819,0
500815,82.72727272727273,100.0,60.0,11,113.81818181818181,0
500819,90.5,100.0,77.0,10,109.1,0
500836,77.625,100.0,50.0,8,141.0,0
500915,75.0,75.0,75.0,1,56.0,0
500958,89.9090909090909,100.0,69.0,11,115.0,0
501053,85.5,100.0,77.0,6,21.333333333333332,5
501095,92.0909090909091,100.0,69.0,11,109.36363636363636,0
501123,71.0,71.0,71.0,1,24.0,0
501146,78.11111111111111,95.0,34.0,9,133.44444444444446,0
501158,69.61538461538461,92.0,4.0,13,113.23076923076923,0
501203,78.25,85.0,63.0,4,75.75,0
501208,55.111111111111114,80.0,40.0,9,99.88888888888889,4
501302,72.0,82.0,62.0,2,38.0,0
501336,76.08333333333333,93.0,45.0,12,169.58333333333334,0
501339,88.0,96.0,80.0,2,26.0,0
501421,62.333333333333336,76.0,46.0,9,120.66666666666667,0
501425,81.91666666666667,98.0,58.0,12,111.16666666666667,0
501432,92.0909090909091,100.0,73.0,11,111.0909090909091,0
501443,20.5,30.0,11.0,2,44.5,0
501444,86.5,92.0,76.0,12,131.91666666666666,0
501487,77.14285714285714,95.0,46.0,7,122.42857142857143,0
501488,71.6,82.0,64.0,5,56.4,3
501493,80.5,88.0,75.0,4,53.25,0
501550,81.36363636363636,100.0,62.0,11,113.81818181818181,0
501617,97.0,100.0,92.0,6,124.5,0
501637,80.72727272727273,100.0,60.0,11,114.36363636363636,0
501652,43.5,75.0,19.0,4,161.75,0
501723,68.8,79.0,54.0,5,30.2,2
501755,67.0,100.0,30.0,11,151.54545454545453,0
501867,79.2,98.0,48.0,15,119.33333333333333,0
501869,55.0,56.0,54.0,2,33.0,0
501871,77.16666666666667,96.0,59.0,12,171.41666666666666,0
501879,90.45454545454545,100.0,75.0,11,114.0,0
501888,84.44444444444444,100.0,70.0,9,148.22222222222223,0
501897,59.4,88.0,11.0,5,67.6,0
501918,60.5,64.0,57.0,2,50.5,0
501921,86.5,88.0,84.0,4,96.75,0
501945,84.0,100.0,73.0,4,55.25,0
501955,66.81818181818181,100.0,40.0,11,116.18181818181819,0
501960,63.357142857142854,78.0,42.0,14,118.71428571428571,0
502004,67.0,93.0,16.0,13,101.07692307692308,0
502011,80.75,94.0,64.0,12,127.16666666666667,0
502051,52.0,52.0,52.0,1,24.0,0
502057,66.28571428571429,88.0,22.0,7,124.0,0
502088,78.5,85.0,69.0,4,57.0,0
502131,77.0,77.0,77.0,1,18.0,0
502136,89.92857142857143,97.0,80.0,14,115.5,0
502150,58.0,66.0,50.0,2,30.0,0
502161,63.166666666666664,72.0,52.0,6,104.0,0
502182,86.66666666666667,100.0,60.0,9,168.33333333333334,0
502207,48.2,65.0,33.0,5,144.0,0
502249,77.41666666666667,92.0,58.0,12,115.33333333333333,0
502353,5.0,10.0,0.0,2,26.5,0
502356,42.2,63.0,22.0,5,140.0,0
502361,67.5,90.0,51.0,12,153.5,0
502393,91.75,99.0,84.0,4,98.75,0
502441,91.54545454545455,100.0,65.0,11,113.18181818181819,0
502465,63.375,91.0,40.0,8,117.375,0
502466,19.0,19.0,19.0,1,25.0,0
502470,67.5,85.0,53.0,6,127.5,0
502477,83.85714285714286,90.0,72.0,7,119.14285714285714,0
502501,75.25,90.0,52.0,12,162.33333333333334,0
502512,61.0,92.0,41.0,12,109.75,0
502517,68.33333333333333,80.0,59.0,12,170.83333333333334,0
502531,78.66666666666667,88.0,72.0,3,27.333333333333332,0
502548,86.25,100.0,72.0,4,97.75,0
502554,94.47826086956522,100.0,86.0,23,122.04347826086956,0
502557,67.66666666666667,80.0,58.0,3,41.0,0
502604,72.36363636363636,100.0,43.0,11,114.45454545454545,0
502638,55.57142857142857,94.0,20.0,7,126.85714285714286,0
502640,29.0,29.0,29.0,1,33.0,0
502694,88.63636363636364,100.0,69.0,11,115.18181818181819,0
502696,73.0,81.0,60.0,8,52.75,5
502697,58.07142857142857,72.0,39.0,14,119.07142857142857,0
502709,86.11111111111111,100.0,40.0,9,182.77777777777777,0
502713,70.16666666666667,100.0,40.0,6,77.5,0
502717,82.5,100.0,60.0,8,96.125,0
502736,10.0,10.0,10.0,1,32.0,0
502763,54.57142857142857,80.0,27.0,7,189.71428571428572,0
502766,88.0,94.0,79.0,5,140.0,0
502767,77.8,100.0,67.0,5,111.6,0
502779,78.0,78.0,78.0,1,15.0,0
502833,60.666666666666664,74.0,46.0,3,80.66666666666667,0
502868,68.22222222222223,88.0,55.0,9,128.11111111111111,0
502872,87.66666666666667,100.0,81.0,3,41.333333333333336,0
502900,67.66666666666667,90.0,48.0,12,166.58333333333334,0
502929,42.2,80.0,10.0,10,110.8,0
502993,71.66666666666667,82.0,56.0,12,169.08333333333334,0
503023,68.14285714285714,88.0,41.0,7,128.0,0
503086,85.57142857142857,96.0,73.0,14,118.64285714285714,0
503100,54.25,67.0,42.0,4,41.0,0
503120,63.42857142857143,81.0,20.0,14,120.14285714285714,0
503154,84.83333333333333,94.0,72.0,12,123.83333333333333,0
503170,55.90909090909091,81.0,31.0,11,97.9090909090909,0
503183,77.91666666666667,94.0,65.0,12,124.16666666666667,0
503322,68.9090909090909,100.0,56.0,11,118.72727272727273,0
503352,87.5,97.0,70.0,12,175.91666666666666,0
503353,75.0,75.0,75.0,1,18.0,0
503368,54.083333333333336,87.0,19.0,12,107.5,0
503390,69.5,100.0,14.0,10,108.7,0
503457,88.44444444444444,100.0,78.0,9,135.0,0
503469,44.111111111111114,74.0,18.0,9,127.55555555555556,0
503477,84.83333333333333,96.0,73.0,12,154.0,0
503491,75.72727272727273,100.0,60.0,11,114.81818181818181,0
503497,93.66666666666667,99.0,67.0,12,104.25,0
503509,86.54545454545455,100.0,68.0,11,114.27272727272727,0
503516,65.0,100.0,44.0,11,120.36363636363636,0
503544,57.25,80.0,36.0,12,130.83333333333334,0
503610,86.75,98.0,58.0,8,123.375,0
503663,71.375,100.0,1.0,8,135.125,0
503668,69.5,86.0,6.0,12,167.16666666666666,0
503684,72.0,76.0,68.0,2,21.5,0
503710,56.25,78.0,44.0,8,139.75,0
503731,76.0,83.0,69.0,2,24.5,0
503764,89.75,98.0,86.0,12,125.33333333333333,0
503779,93.88888888888889,100.0,79.0,9,133.88888888888889,0
503783,65.28571428571429,70.0,60.0,7,128.28571428571428,0
503804,59.18181818181818,100.0,20.0,11,121.81818181818181,0
503838,53.0,60.0,40.0,7,126.71428571428571,0
503872,34.2,51.0,16.0,5,94.4,0
503878,84.75,100.0,66.0,16,44.75,8
503889,69.0,78.0,52.0,5,114.2,0
503926,49.53846153846154,78.0,11.0,13,112.07692307692308,0
504013,66.57142857142857,100.0,0.0,7,123.28571428571429,0
504014,77.5,100.0,55.0,2,42.5,0
504021,68.8,100.0,52.0,5,63.2,0
504022,78.6,100.0,60.0,10,119.9,0
504028,81.9090909090909,100.0,77.0,11,114.54545454545455,0
504034,62.0,62.0,62.0,2,12.0,1
504062,78.0,100.0,54.0,4,92.0,0
504064,50.285714285714285,70.0,34.0,7,116.42857142857143,0
504076,77.41666666666667,92.0,56.0,12,111.41666666666667,0
504102,53.27272727272727,80.0,35.0,11,115.0,0
504105,70.75,81.0,58.0,12,123.75,0
504157,84.0,95.0,64.0,12,104.16666666666667,0
504162,81.91666666666667,96.0,21.0,12,135.25,0
504200,76.0,76.0,76.0,1,18.0,0
504231,55.5,78.0,40.0,12,120.91666666666667,0
504234,65.33333333333333,91.0,38.0,6,120.16666666666667,0
504243,73.0,96.0,42.0,11,120.54545454545455,0
504251,79.5,95.0,53.0,6,103.5,0
504270,51.0,64.0,38.0,2,45.0,0
504300,85.5,96.0,75.0,2,12.0,0
504321,78.08333333333333,100.0,60.0,12,144.83333333333334,0
504352,53.54545454545455,77.0,20.0,11,108.36363636363636,0
504363,88.22222222222223,100.0,76.0,9,132.22222222222223,0
504368,53.0,56.0,50.0,2,38.0,0
504404,89.25,96.0,83.0,4,95.75,0
504429,71.57142857142857,78.0,63.0,7,128.85714285714286,0
504466,81.3,100.0,62.0,10,113.1,0
504492,90.5,92.0,89.0,4,94.0,0
504533,83.33333333333333,98.0,69.0,12,111.33333333333333,0
504552,60.0,70.0,50.0,2,32.0,0
504583,65.5,68.0,63.0,2,20.0,0
504589,69.57142857142857,90.0,54.0,7,116.85714285714286,0
504596,95.5,100.0,92.0,4,71.0,0
504597,48.6,68.0,1.0,5,104.8,0
504602,54.0,54.0,54.0,1,33.0,0
504635,80.0,100.0,60.0,10,112.8,0
504652,64.5,71.0,48.0,4,98.75,0
504728,83.5,96.0,78.0,4,93.5,0
504737,67.0,88.0,51.0,12,162.83333333333334,0
504749,67.5,80.0,55.0,4,61.75,0
504819,58.57142857142857,75.0,38.0,14,118.07142857142857,0
504834,73.66666666666667,80.0,68.0,3,44.0,0
504862,51.0,51.0,51.0,1,25.0,0
504936,79.1,100.0,40.0,10,113.3,0
504956,68.0,68.0,68.0,2,9.5,1
504967,69.0,80.0,62.0,4,45.75,0
505002,66.33333333333333,87.0,44.0,3,27.0,0
505017,65.5,92.0,47.0,12,156.5,0
505047,67.55555555555556,92.0,48.0,9,160.88888888888889,0
505108,40.833333333333336,53.0,33.0,6,143.83333333333334,0
505131,68.5,92.0,51.0,6,114.33333333333333,0
505142,49.0,54.0,44.0,2,32.0,0
505151,44.0,60.0,40.0,5,121.2,0
505153,80.8,93.0,68.0,5,29.8,0
505199,89.91666666666667,99.0,85.0,12,147.41666666666666,0
505209,58.0,58.0,58.0,1,24.0,0
505216,76.66666666666667,100.0,45.0,9,161.22222222222223,0
505235,80.0,90.0,70.0,2,27.0,0
505248,81.0,81.0,81.0,1,12.0,0
505311,70.78571428571429,90.0,18.0,14,117.07142857142857,0
505315,71.45454545454545,90.0,40.0,11,87.9090909090909,0
505376,84.27272727272727,100.0,70.0,11,115.0,0
505403,78.0,78.0,78.0,1,21.0,0
505410,66.66666666666667,82.0,43.0,12,126.41666666666667,0
505413,62.4,100.0,40.0,10,122.5,0
505417,71.75,80.0,60.0,4,65.25,0
505488,73.27272727272727,89.0,66.0,11,164.36363636363637,0
505508,91.08333333333333,100.0,83.0,12,112.41666666666667,0
505520,52.666666666666664,56.0,50.0,3,39.333333333333336,0
505561,68.85714285714286,95.0,12.0,7,59.42857142857143,2
505579,60.785714285714285,80.0,23.0,14,119.78571428571429,0
505595,46.166666666666664,68.0,1.0,6,24.166666666666668,2
505606,86.0,100.0,73.0,11,114.27272727272727,0
505700,49.2,87.0,8.0,10,92.6,0
505722,70.75,97.0,30.0,12,113.83333333333333,0
505727,89.75,95.0,80.0,4,93.25,0
505754,80.4,100.0,55.0,5,117.2,0
505762,88.88888888888889,100.0,40.0,9,163.66666666666666,0
505767,78.46153846153847,97.0,48.0,13,113.92307692307692,0
505773,87.58333333333333,96.0,80.0,12,105.08333333333333,0
505815,87.5,91.0,80.0,8,109.5,0
505854,42.0,56.0,28.0,4,108.25,0
505855,92.75,95.0,91.0,4,88.75,0
505856,77.28571428571429,96.0,64.0,7,129.14285714285714,0
505871,67.33333333333333,100.0,1.0,9,80.77777777777777,0
505878,54.8,100.0,40.0,5,108.2,0
505899,81.44444444444444,100.0,58.0,9,99.0,0
505959,71.88888888888889,100.0,40.0,9,103.11111111111111,0
505961,82.18181818181819,100.0,64.0,11,117.9090909090909,0
505967,100.0,100.0,100.0,1,21.0,0
506020,75.8,100.0,57.0,5,105.4,0
506038,88.58333333333333,100.0,78.0,12,105.58333333333333,0
506056,71.5,83.0,63.0,6,52.833333333333336,0
506144,80.4,100.0,44.0,5,140.0,0
506185,81.5,100.0,55.0,10,117.6,0
506205,74.11111111111111,100.0,40.0,9,191.55555555555554,0
506206,88.55555555555556,100.0,70.0,9,128.22222222222223,0
506219,80.2,100.0,68.0,5,102.8,0
506233,74.9090909090909,100.0,40.0,11,112.72727272727273,0
506248,68.75,80.0,58.0,4,57.5,0
506289,81.33333333333333,86.0,78.0,3,36.0,0
506309,73.58333333333333,87.0,58.0,12,102.0,0
506321,82.5,94.0,68.0,12,167.41666666666666,0
506360,75.44444444444444,100.0,53.0,9,98.88888888888889,0
506412,72.33333333333333,94.0,49.0,12,129.75,0
506476,73.0,73.0,73.0,1,32.0,0
506498,51.0,52.0,50.0,2,43.0,0
506504,61.25,75.0,44.0,4,95.75,0
506533,84.375,100.0,60.0,8,140.375,0
506543,91.2,100.0,80.0,5,139.8,0
506550,68.83333333333333,92.0,55.0,12,114.08333333333333,0
506582,89.42857142857143,100.0,74.0,7,124.42857142857143,0
506618,82.66666666666667,91.0,78.0,3,44.0,0
506622,91.81818181818181,100.0,76.0,11,109.36363636363636,0
506650,78.9090909090909,100.0,41.0,22,57.5,11
506674,77.0,90.0,64.0,2,41.5,0
506679,79.4,100.0,40.0,10,132.7,0
506705,82.2,100.0,60.0,20,132.3,0
506753,86.63636363636364,100.0,76.0,11,113.72727272727273,0
506767,61.53846153846154,91.0,27.0,13,115.6923076923077,0
506783,48.2,71.0,16.0,5,87.2,0
506785,50.642857142857146,72.0,14.0,14,118.64285714285714,0
506804,71.0,100.0,40.0,11,122.9090909090909,0
506829,61.214285714285715,84.0,24.0,14,93.07142857142857,0
506930,44.0,60.0,18.0,3,52.0,0
506980,76.0,100.0,58.0,3,-1.0,3
507010,69.5,88.0,53.0,12,149.66666666666666,0
507014,65.0,100.0,40.0,5,101.6,0
507016,80.81818181818181,100.0,62.0,11,121.45454545454545,0
507034,80.47619047619048,96.0,66.0,21,135.95238095238096,0
507084,56.0,56.0,56.0,1,19.0,0
507113,82.71428571428571,92.0,69.0,7,126.0,0
507115,85.0,85.0,85.0,1,25.0,0
507149,95.6,100.0,90.0,5,109.0,0
507184,75.0,75.0,75.0,1,19.0,0
507279,56.5,59.0,55.0,4,91.75,0
