code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region
BBB,2014J,676258,1,1,45.0,1,0,120,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,676322,1,1,65.0,0,0,120,0,2,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,676350,1,1,45.0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,676376,1,2,95.0,0,0,180,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,676401,1,3,45.0,1,0,120,0,2,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,676420,1,1,65.0,0,0,90,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,676428,1,1,95.0,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,676604,1,1,55.0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,676633,1,1,15.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,676705,1,2,45.0,0,0,60,0,2,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,676750,1,1,65.0,1,0,60,0,2,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,676785,1,3,25.0,1,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,676898,1,2,75.0,0,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,676948,1,1,5.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,676962,0,1,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,676969,1,1,5.0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,676973,1,2,15.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,677004,1,1,5.0,1,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,677039,1,1,85.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,677154,1,1,15.0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,677190,1,2,35.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,677201,1,1,35.0,0,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,677203,0,2,95.0,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,677230,1,2,85.0,0,0,60,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,677338,1,2,55.0,0,0,120,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,677411,1,1,35.0,0,0,60,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,677462,1,2,5.0,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,677498,1,2,55.0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,677630,1,1,65.0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,677706,1,1,5.0,0,0,180,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,677744,1,2,55.0,0,0,120,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,677846,1,2,25.0,0,0,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,677864,1,3,35.0,1,0,180,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,677873,1,2,95.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,677877,1,1,35.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,677879,1,2,45.0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,677892,1,2,15.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,677922,1,2,35.0,0,0,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,677950,1,1,45.0,0,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,677997,1,1,5.0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678016,1,1,35.0,0,0,150,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,678025,1,1,55.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,678038,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678057,1,1,25.0,0,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678080,1,2,25.0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,678085,1,1,5.0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678105,1,2,15.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,678107,1,1,25.0,1,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,678109,1,2,95.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,678110,1,2,65.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678114,1,1,5.0,0,0,60,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,678144,1,1,15.0,1,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,678212,1,2,45.0,1,0,120,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,678213,1,2,25.0,0,0,60,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,678244,1,2,55.0,0,0,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,678246,1,3,25.0,1,0,180,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,678278,1,2,25.0,0,0,60,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,678283,1,1,55.0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,678314,1,2,35.0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,678327,1,1,75.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,678328,1,2,95.0,0,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678335,1,1,35.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678367,0,1,65.0,0,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,678373,1,3,35.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678398,1,2,35.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,678444,1,1,45.0,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678550,1,2,15.0,0,0,120,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,678575,0,3,35.0,1,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,678578,1,3,75.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,678585,1,1,25.0,0,0,60,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,678623,1,1,5.0,1,0,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,678661,1,1,45.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,678680,1,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,678688,1,2,45.0,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,678702,1,1,45.0,0,0,60,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,678770,1,1,55.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,678777,1,1,45.0,0,0,120,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678795,1,2,5.0,1,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,678801,1,3,15.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,678815,1,2,75.0,0,0,60,0,2,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,678906,1,1,55.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,678953,0,3,55.0,1,0,90,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,678955,0,2,45.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,678975,1,1,85.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,678995,1,2,35.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,679057,0,3,15.0,1,0,120,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,679059,1,2,65.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,679174,0,2,65.0,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,679218,0,1,85.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,679232,1,1,15.0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,679439,1,1,15.0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,679457,1,1,85.0,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,679504,1,1,25.0,0,0,60,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,679528,1,2,5.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,679559,1,2,25.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,679568,1,1,15.0,0,0,210,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,679675,1,1,5.0,1,0,60,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,679716,1,1,5.0,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,679724,1,1,55.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,679726,1,1,95.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,679747,1,1,65.0,0,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,679798,0,1,15.0,1,0,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,679828,1,2,5.0,1,0,120,0,2,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,679918,1,1,35.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,679919,1,2,5.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,679967,1,2,95.0,0,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,679971,1,1,5.0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,679989,0,1,15.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,680009,1,1,25.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,680110,1,1,25.0,0,0,120,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,680146,1,2,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,680162,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,680174,1,2,35.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,680219,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,680290,0,3,65.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,680453,1,1,55.0,0,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,680471,1,3,55.0,0,0,120,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,680522,1,1,5.0,0,0,60,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,680530,1,1,65.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,680541,1,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,680545,1,1,15.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,680559,1,3,15.0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,680560,1,1,25.0,0,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,680591,0,2,55.0,0,0,60,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,680723,1,2,5.0,0,0,60,0,2,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,680732,1,1,15.0,0,0,180,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,680787,1,2,55.0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,680798,1,2,85.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,680816,1,1,5.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,680862,1,1,15.0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,680878,0,1,25.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,680918,0,2,65.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,680926,1,2,65.0,0,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,680959,1,1,75.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,680970,1,3,85.0,1,0,120,0,2,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,680991,0,3,25.0,1,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,681016,1,1,65.0,0,0,120,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,681089,1,1,25.0,1,0,120,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,681150,1,1,75.0,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,681166,1,2,65.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,681222,1,3,45.0,1,0,60,0,2,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,681289,1,2,15.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,681384,1,3,25.0,1,0,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,681566,1,1,15.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,681581,1,1,95.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,681710,1,3,25.0,0,0,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,681716,1,1,65.0,1,0,60,0,2,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,681752,1,3,55.0,1,0,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,681798,1,1,25.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,681961,1,2,25.0,0,0,210,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,681964,1,1,75.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,681971,1,1,5.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,681984,0,2,55.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,682051,1,1,75.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,682056,1,1,25.0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,682058,1,2,35.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,682107,1,2,35.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,682163,1,2,45.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,682223,1,3,55.0,0,0,60,0,2,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,682289,1,2,35.0,1,0,120,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,682316,0,1,55.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,682343,1,2,75.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,682364,0,1,55.0,0,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,682366,0,1,45.0,1,0,120,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,682375,1,1,95.0,0,0,120,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,682409,1,2,25.0,0,0,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,682480,1,1,85.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,682483,1,1,35.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,682538,0,1,15.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,682627,1,3,35.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,682728,1,1,15.0,0,0,120,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,682731,1,1,55.0,0,0,180,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,682887,1,2,75.0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,682913,1,2,15.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,683002,1,3,75.0,1,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,683054,1,0,15.0,0,0,210,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,683120,1,3,65.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,683140,0,1,5.0,1,0,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,683145,1,1,75.0,1,0,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,683164,1,2,35.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,683172,1,2,55.0,0,0,210,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,683202,1,3,55.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,683275,1,2,75.0,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,683301,1,1,15.0,0,0,60,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,683315,0,1,65.0,1,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,683338,1,0,5.0,0,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,683420,1,1,45.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,683465,1,2,65.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,683536,1,1,5.0,0,0,120,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,683548,1,2,45.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,683592,1,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,683618,1,3,55.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,683630,1,1,75.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,683664,1,1,35.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,683705,1,3,55.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,683742,1,1,5.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,683768,1,2,15.0,0,0,120,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,683779,1,1,25.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,683783,1,3,45.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,683792,1,1,55.0,0,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,683802,1,1,5.0,1,0,120,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,683817,1,3,25.0,0,0,120,0,2,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,683838,1,1,55.0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,683935,1,2,55.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,683947,0,2,25.0,0,0,210,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,683987,1,2,75.0,1,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,683993,1,2,85.0,0,0,120,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,684055,1,1,25.0,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,684072,1,2,15.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,684098,1,1,65.0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,684184,1,2,55.0,0,0,60,0,2,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,684250,0,3,85.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,684273,1,1,5.0,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,684319,0,4,25.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,684329,1,2,75.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,684375,0,2,5.0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,684420,1,2,45.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,684459,0,2,35.0,0,0,60,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,684467,1,1,35.0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,684502,1,3,5.0,0,0,120,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,684525,1,1,25.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,684607,1,2,85.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,684615,1,2,55.0,0,0,120,0,2,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,684641,1,1,45.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,684681,1,1,35.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,684687,1,1,35.0,1,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,684704,1,1,5.0,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,684736,1,1,85.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,684833,1,3,35.0,0,0,120,0,2,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,684890,1,1,25.0,0,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,684931,1,1,65.0,0,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0
BBB,2014J,684971,1,1,15.0,1,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,684982,1,2,55.0,0,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
BBB,2014J,685000,1,2,55.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,685009,1,1,65.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,685052,0,1,15.0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685079,1,2,35.0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,685201,1,2,5.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BBB,2014J,685228,1,1,15.0,0,0,90,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685257,1,1,15.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685267,1,2,35.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685318,1,2,15.0,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BBB,2014J,685391,1,2,25.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685453,1,2,65.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685506,1,1,5.0,0,0,120,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
BBB,2014J,685592,1,1,95.0,1,0,60,0,2,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,685599,1,1,15.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
BBB,2014J,685602,1,3,5.0,1,0,60,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685653,1,0,25.0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685702,1,4,15.0,1,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
BBB,2014J,685740,1,1,5.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
BBB,2014J,685776,1,1,35.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,685779,1,3,35.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
BBB,2014J,685812,1,2,95.0,1,0,60,0,2,0,0,0,0,0,0,0,1,0,0,0,0
BBB,2014J,685829,0,2,5.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685830,1,3,85.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685841,1,1,65.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685842,1,2,35.0,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBB,2014J,685861,1,1,15.0,0,0,60,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
